,Date,vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day
0,1990/1/3,18.19,358.76001,192330000,2809.73,23.62,2858.699951,-0.229917,7.89,3,100.359178207312,75.4080505371094,359.690002
1,1990/1/4,19.22,355.670013,177000000,2796.08,24.37,2868,-0.246065,7.84,3,100.359178207312,56.0858039855957,358.76001
2,1990/1/5,20.11,352.200012,158530000,2773.25,20.29,2839.899902,-0.260393,7.79,3,100.359178207312,63.8476753234863,355.670013
3,1990/1/8,20.26,353.790009,140110000,2794.37,16.61,2816,-0.29175,7.79,3,100.359178207312,102.841156005859,352.200012
4,1990/1/9,22.2,349.619995,155210000,2766,15.8,2822,-0.297326,7.8,3,100.359178207312,138.435668945312,353.790009
5,1990/1/10,22.44,347.309998,175990000,2750.64,19.95,2868,-0.300341,7.75,3,100.359178207312,103.517738342285,349.619995
6,1990/1/11,20.05,348.529999,154390000,2760.67,15.79,2855,-0.300796,7.8,3,100.359178207312,77.2074661254883,347.309998
7,1990/1/12,24.64,339.929993,183880000,2689.21,24.18,2835,-0.298692,7.74,3,100.359178207312,69.9548492431641,348.529999
8,1990/1/15,26.34,337,140590000,2669.37,18.63,2788.600098,-0.277353,7.74,3,100.359178207312,101.842697143555,339.929993
9,1990/1/16,24.18,340.75,186070000,2692.62,25,2751.800049,-0.265677,7.89,3,100.359178207312,78.4039688110352,337
10,1990/1/17,24.16,337.399994,170470000,2659.13,21.31,2754.800049,-0.251768,7.97,3,100.359178207312,86.1650543212891,340.75
11,1990/1/18,24.34,338.190002,178590000,2666.38,22.75,2771.699951,-0.235623,8.04,3,100.359178207312,65.5953979492188,337.399994
12,1990/1/19,22.5,339.149994,185590000,2677.9,23.36,2776.300049,-0.217234,8,3,100.359178207312,96.365608215332,338.190002
13,1990/1/22,26.7,330.380005,148380000,2600.45,20.06,2771.699951,-0.150139,7.99,3,100.359178207312,69.1226043701172,339.149994
14,1990/1/23,24.72,331.609985,179300000,2615.32,22.52,2762.5,-0.125918,7.93,3,100.359178207312,121.305297851562,330.380005
15,1990/1/24,25.39,330.26001,207830000,2604.5,28.07,2756.399902,-0.101022,7.93,3,100.359178207312,72.0123443603516,331.609985
16,1990/1/25,25.63,326.079987,172270000,2561.04,22.16,2768.899902,-0.07544,7.95,3,100.359178207312,88.1940307617188,330.26001
17,1990/1/26,26.28,325.799988,198190000,2559.23,25.73,2768.899902,-0.0491631,7.93,3,100.359178207312,77.4154815673828,326.079987
18,1990/1/29,26.44,325.200012,150770000,2553.38,16.54,2768.899902,0.0363421,8,3,100.359178207312,117.308471679688,325.799988
19,1990/1/30,27.25,322.980011,186030000,2543.24,24.91,2760.800049,0.0703036,8,3,100.359178207312,83.9249649047852,325.200012
20,1990/1/31,25.36,329.079987,189660000,2590.54,22.51,2751.600098,0.107416,8,3,100.359178207312,128.320419311523,322.980011
21,1990/2/1,24.87,328.790009,154580000,2586.26,19.8,2738.199951,0.147694,8.02,3,89.5909539887578,77.2074661254883,329.079987
22,1990/2/2,24.32,330.920013,164400000,2602.7,18.7,2736.600098,0.187236,8.07,3,89.5909539887578,104.90470123291,328.790009
23,1990/2/5,24.54,331.850006,130950000,2622.52,13.65,2756.600098,0.300568,8.08,3,89.5909539887578,115.420478820801,330.920013
24,1990/2/6,24.69,329.660004,134070000,2606.31,16.21,2792,0.335252,8.09,3,89.5909539887578,149.439147949219,331.850006
25,1990/2/7,24.29,333.75,186710000,2640.09,20.75,2844.800049,0.36824,8.08,3,89.5909539887578,93.4998931884766,329.660004
26,1990/2/8,23.77,332.959991,176240000,2644.37,20.62,2903.800049,0.399546,8.08,3,89.5909539887578,76.86621094,333.75
27,1990/2/9,23.69,333.619995,146910000,2648.2,15.59,2893.899902,0.429182,8.02,3,89.5909539887578,69.6951065063477,332.959991
28,1990/2/12,24.38,330.079987,118390000,2619.14,12.42,2894.699951,0.507383,7.99,3,89.5909539887578,110.770576477051,333.619995
29,1990/2/13,23.76,331.019989,144490000,2624.1,18.92,2863.600098,0.528852,7.84,3,89.5909539887578,82.2998199462891,330.079987
30,1990/2/14,22.05,332.01001,138530000,2624.32,14.73,2870.399902,0.547903,7.87,3,89.5909539887578,63.878719329834,331.019989
31,1990/2/15,19.71,334.890015,174620000,2649.55,18.18,2910,0.564544,7.97,3,89.5909539887578,69.2395858764648,332.01001
32,1990/2/16,20.78,332.720001,166840000,2635.59,23.13,2939.300049,0.578782,7.94,3,89.5909539887578,48.9542045593262,334.890015
33,1990/2/20,22.78,327.98999,147300000,2596.85,17.46,2980,0.614622,8.06,3,89.5909539887578,59.1529960632324,332.720001
34,1990/2/21,23.89,327.670013,159240000,2583.56,20.68,2862.300049,0.619732,8.01,3,89.5909539887578,62.6701965332031,327.98999
35,1990/2/22,22.54,325.700012,184320000,2574.77,21.2,2927.899902,0.623401,7.99,3,89.5909539887578,57.7983436584473,327.670013
36,1990/2/23,23.69,324.149994,148490000,2564.19,19.6,2894.300049,0.625631,7.93,3,89.5909539887578,41.510871887207,325.700012
37,1990/2/26,23.56,328.670013,148900000,2602.48,17.8,2872.600098,0.623647,7.97,3,89.5909539887578,65.2722702026367,324.149994
38,1990/2/27,22.69,330.26001,152590000,2617.12,21.7,2932.600098,0.620035,7.99,3,89.5909539887578,127.218254089355,328.670013
39,1990/2/28,21.99,331.890015,184400000,2627.25,22.99,2952,0.614939,8.04,3,89.5909539887578,80.1427612304688,330.26001
40,1990/3/1,21.9,332.73999,157930000,2635.59,23.22,2933.100098,0.608356,8.08,3,86.065289080521,57.6725578308105,331.890015
41,1990/3/2,21.34,335.540009,164330000,2660.36,20.1,2937,0.600823,8.02,3,86.065289080521,84.6416854858398,332.73999
42,1990/3/5,22.03,333.73999,140110000,2649.55,19.79,2938,0.572341,8.09,3,86.065289080521,74.2015151977539,335.540009
43,1990/3/6,20.55,337.929993,143640000,2676.8,22.33,2933,0.560684,8.17,3,86.065289080521,67.9733428955078,333.73999
44,1990/3/7,19.1,336.950012,163580000,2669.59,22.54,2926,0.547914,8.18,3,86.065289080521,77.8888702392578,337.929993
45,1990/3/8,19.74,340.269989,170900000,2696.17,21.85,2915,0.534026,8.18,3,86.065289080521,67.0274658203125,336.950012
46,1990/3/9,20.3,337.929993,150410000,2683.33,21.7,2912,0.519015,8.26,3,86.065289080521,59.9559783935547,340.269989
47,1990/3/12,20.07,338.670013,114790000,2686.71,16.96,2892,0.467255,8.26,3,86.065289080521,50.3429756164551,337.929993
48,1990/3/13,21.05,336,145440000,2674.55,20.12,2887,0.447836,8.26,3,86.065289080521,72.1168594360352,338.670013
49,1990/3/14,19.65,336.869995,145060000,2687.84,16.84,2881,0.427333,8.23,3,86.065289080521,90.2606964111328,336
50,1990/3/15,18.81,338.070007,144410000,2695.72,16.67,2892,0.40574,8.21,3,86.065289080521,59.0909271240234,336.869995
51,1990/3/16,17.62,341.910004,222520000,2741.22,36.31,2886,0.383047,8.19,3,86.065289080521,71.666130065918,338.070007
52,1990/3/19,18.29,343.529999,142300000,2755.63,17.44,2871,0.307439,8.22,3,86.065289080521,62.3942565917969,341.910004
53,1990/3/20,19.06,341.570007,177320000,2738.74,22.4,2880,0.278574,8.25,3,86.065289080521,79.2243423461914,343.529999
54,1990/3/21,20.1,339.73999,130990000,2727.93,14.8,2926,0.247721,8.23,3,86.065289080521,67.7878799438477,341.570007
55,1990/3/22,22.74,335.690002,175930000,2695.72,21.71,2948,0.214866,8.17,3,86.065289080521,75.7776947021484,339.73999
56,1990/3/23,20.46,337.220001,132070000,2704.28,19.01,2974,0.179996,8.15,3,86.065289080521,35.5764999389648,335.690002
57,1990/3/26,19.59,337.630005,116110000,2707.66,12.84,3014,0.0646082,8.13,2,86.065289080521,76.9087066650391,337.220001
58,1990/3/27,21.01,341.5,131610000,2736.94,14.32,3010,0.0244319,8.17,2,86.065289080521,75.1717300415039,337.630005
59,1990/3/28,19.77,342,142300000,2743.69,16.71,2990,-0.0163862,8.12,2,86.065289080521,89.0223236083984,341.5
60,1990/3/29,18.46,340.790009,132190000,2727.7,15.08,3000,-0.0578621,8.1,2,86.065289080521,82.4556884765625,342
61,1990/3/30,19.73,339.940002,139340000,2707.21,15.4,2997,-0.100012,8.07,2,86.065289080521,73.1846389770508,340.790009
62,1990/4/2,22.84,338.700012,124360000,2700.45,16.05,2934,-0.226766,8.05,3,76.6617002197977,132.0625,339.940002
63,1990/4/3,20.44,343.640015,154310000,2736.71,18.04,2962,-0.26396,8.09,3,76.6617002197977,100.797355651855,338.700012
64,1990/4/4,22.03,341.089996,159530000,2719.37,21.25,2960,-0.297999,8.01,3,76.6617002197977,86.1526107788086,343.640015
65,1990/4/5,21.21,340.730011,144170000,2721.17,13.64,2960,-0.328897,8.02,3,76.6617002197977,65.8355560302734,341.089996
66,1990/4/6,21.76,340.079987,137490000,2717.12,12.19,2956,-0.356666,8.02,3,76.6617002197977,92.5747985839844,340.730011
67,1990/4/9,22.3,341.369995,114970000,2722.07,10.49,2954,-0.422704,8.09,3,76.6617002197977,92.5570373535156,340.079987
68,1990/4/10,21.69,342.070007,136020000,2731.08,13.13,2942,-0.44086,8.05,3,76.6617002197977,89.5288619995117,341.369995
69,1990/4/11,17.73,341.920013,141080000,2729.73,15.76,2959,-0.457335,8.03,3,76.6617002197977,100.51929473877,342.070007
70,1990/4/12,19.8,344.339996,142470000,2751.8,13,2995,-0.472134,8.02,3,76.6617002197977,74.6914901733398,341.920013
71,1990/4/16,20.75,344.73999,142810000,2763.06,19.55,2995,-0.514113,8.01,3,76.6617002197977,90.2914505004883,344.339996
72,1990/4/17,20.38,344.679993,127990000,2765.77,14.62,3020,-0.519468,8.03,3,76.6617002197977,76.0926742553711,344.73999
73,1990/4/18,22.67,340.720001,147130000,2732.88,19.15,3052,-0.522599,8.08,3,76.6617002197977,97.1563186645508,344.679993
74,1990/4/19,22.46,338.089996,152930000,2711.94,17.63,3067,-0.52351,8.06,3,76.6617002197977,81.2446975708008,340.720001
75,1990/4/20,23.33,335.119995,174260000,2695.95,24.97,3067,-0.522201,7.95,3,76.6617002197977,131.387893676758,338.089996
76,1990/4/23,24.16,331.049988,136150000,2666.67,16.13,3056,-0.50493,8,3,76.6617002197977,126.770477294922,335.119995
77,1990/4/24,21.7,330.359985,137360000,2654.5,14.92,3015,-0.494707,8.03,3,76.6617002197977,77.7141952514648,331.049988
78,1990/4/25,20.86,332.029999,133480000,2666.44,115.78,3018,-0.482244,8.06,3,76.6617002197977,82.450439453125,330.359985
79,1990/4/26,20.25,332.920013,141330000,2676.58,15.83,3009,-0.467536,8.09,3,76.6617002197977,92.8090057373047,332.029999
80,1990/4/27,22.19,329.109985,130630000,2645.05,15.85,2986,-0.450576,8.05,3,76.6617002197977,78.4555511474609,332.920013
81,1990/4/30,19.52,330.799988,122750000,2656.76,14.25,2951,-0.386647,8.07,3,76.6617002197977,44.6137046813965,329.109985
82,1990/5/1,18.43,332.25,149020000,2668.92,15.65,2945,-0.361659,8.19,3,118.537945895999,120.36946105957,330.799988
83,1990/5/2,19.32,334.480011,141610000,2689.64,16.59,2957,-0.338035,8.17,3,118.537945895999,151.615447998047,332.25
84,1990/5/3,17.81,335.570007,145560000,2696.17,18.08,2954,-0.315764,8.15,3,118.537945895999,82.5450210571289,334.480011
85,1990/5/4,17.28,338.390015,140550000,2710.36,15.5,2946,-0.29484,8.02,3,118.537945895999,97.0715789794922,335.570007
86,1990/5/7,17.65,340.529999,132760000,2721.62,14.25,2958,-0.239598,8.09,3,118.537945895999,72.0123443603516,338.390015
87,1990/5/8,18.49,342.01001,144230000,2733.56,14.09,2953,-0.223058,8.06,3,118.537945895999,64.0824127197266,340.529999
88,1990/5/9,18.64,342.859985,152220000,2732.88,18.31,2942,-0.207368,8.01,3,118.537945895999,82.8141937255859,342.01001
89,1990/5/10,18.59,343.820007,158460000,2738.51,20.03,2985,-0.192521,7.97,3,118.537945895999,66.0427932739258,342.859985
90,1990/5/11,19.81,352,234040000,2801.58,31.5,2960,-0.178511,7.88,3,118.537945895999,61.7009124755859,343.820007
91,1990/5/14,20.14,354.75,225410000,2821.53,30.51,2976,-0.141578,7.89,3,118.537945895999,95.1244125366211,352
92,1990/5/15,19.49,354.279999,165730000,2822.45,21.1,2965,-0.131116,7.91,3,118.537945895999,75.0581817626953,354.75
93,1990/5/16,17.71,354,159810000,2819.68,17.03,2948,-0.121592,7.93,3,118.537945895999,110.845245361328,354.279999
94,1990/5/17,17.27,354.470001,164770000,2831.71,19.09,2917,-0.113003,7.93,3,118.537945895999,80.1146774291992,354
95,1990/5/18,17.2,354.640015,162520000,2819.91,25.25,2925,-0.105344,8.01,3,118.537945895999,70.2311172485352,354.470001
96,1990/5/21,16.72,358,166280000,2844.68,19.43,2930,-0.0875615,8.02,3,118.537945895999,121.460807800293,354.640015
97,1990/5/22,17.84,358.429993,203350000,2852.23,23.85,2970,-0.0828682,7.99,3,118.537945895999,91.4807968139648,358
98,1990/5/23,17.18,359.290009,172330000,2856.26,19.84,3028,-0.0787278,7.91,3,118.537945895999,85.7476654052734,358.429993
99,1990/5/24,17.7,358.410004,155140000,2855.55,22.13,3048,-0.0751385,7.95,3,118.537945895999,99.4125366210938,359.290009
100,1990/5/25,17.32,354.579987,120250000,2820.92,16.25,3059,-0.0720991,8.01,3,118.537945895999,100.380844116211,358.410004
101,1990/5/29,18.75,360.649994,137410000,2870.49,17.48,3048,-0.0649829,8.02,3,118.537945895999,145.379135131836,354.579987
102,1990/5/30,17.44,360.859985,199540000,2878.56,25.18,3083,-0.064243,8.03,3,118.537945895999,93.311767578125,360.649994
103,1990/5/31,17.37,361.230011,165690000,2876.66,17.81,3132,-0.0639034,8.01,3,118.537945895999,110.656898498535,360.859985
104,1990/6/1,17.09,363.160004,187860000,2900.97,22.29,3159,-0.0639641,7.94,3,120.526735503055,84.838752746582,361.230011
105,1990/6/4,18.39,367.399994,175520000,2935.19,22.27,3153,-0.0658442,7.96,3,120.526735503055,129.1953125,363.160004
106,1990/6/5,18.97,366.640015,199720000,2925,24.44,3159,-0.0681155,7.96,3,120.526735503055,99.2352600097656,367.399994
107,1990/6/6,17.42,364.959991,164030000,2911.65,21.05,3172,-0.0713452,7.96,3,120.526735503055,97.4284591674805,366.640015
108,1990/6/7,16.88,363.149994,160360000,2897.33,20.26,3145,-0.0755344,7.96,3,120.526735503055,80.437629699707,364.959991
109,1990/6/8,17.58,358.709991,142600000,2862.38,17.64,3174,-0.0806847,7.96,3,120.526735503055,100.017143249512,363.149994
110,1990/6/11,16.34,361.630005,119550000,2892.57,15.1,3154,-0.101532,7.99,3,120.526735503055,38.2639808654785,358.709991
111,1990/6/12,16.6,366.25,157100000,2933.42,22.28,3203,-0.109765,7.99,3,120.526735503055,64.6597290039062,361.630005
112,1990/6/13,17.38,364.899994,158910000,2929.7,22.68,3184,-0.11858,7.93,3,120.526735503055,74.6494064331055,366.25
113,1990/6/14,17.4,362.899994,135770000,2928.22,15.18,3191,-0.127981,7.92,3,120.526735503055,72.1692276000977,364.899994
114,1990/6/15,15.9,362.910004,205130000,2935.89,37.82,3201,-0.13797,7.95,3,120.526735503055,73.7948303222656,362.899994
115,1990/6/18,17.71,356.880005,133470000,2882.18,16.23,3201,-0.171385,7.93,3,120.526735503055,78.6033020019531,362.910004
116,1990/6/19,15.23,358.470001,134930000,2893.56,16.49,3229,-0.183517,8,3,120.526735503055,65.8461456298828,356.880005
117,1990/6/20,15.27,359.100006,137420000,2895.3,15.35,3234,-0.196133,8.03,3,120.526735503055,89.6563873291016,358.470001
118,1990/6/21,14.72,360.470001,138570000,2901.73,16.54,3246,-0.209237,8.03,3,120.526735503055,66.547119140625,359.100006
119,1990/6/22,19.36,355.429993,172570000,2857.18,32.38,3250,-0.222836,8.04,3,120.526735503055,86.6545639038086,360.470001
120,1990/6/25,17.06,352.309998,133100000,2845.05,17.43,3276,-0.266702,8.05,3,120.526735503055,53.0482368469238,355.429993
121,1990/6/26,16.29,352.059998,141420000,2842.33,17.27,3292,-0.282439,8.07,3,120.526735503055,49.0750770568848,352.309998
122,1990/6/27,16,355.140015,146620000,2862.13,26.41,3284,-0.298753,8.05,3,120.526735503055,101.076965332031,352.059998
123,1990/6/28,16.18,357.630005,136120000,2878.71,15.79,3273,-0.31565,8,3,120.526735503055,64.6705169677734,355.140015
124,1990/6/29,15.5,358.019989,145510000,2880.69,16.15,3278,-0.333137,8,3,120.526735503055,97.1902542114258,357.630005
125,1990/7/2,16.26,359.540009,130200000,2899.26,12.3,3319,-0.387844,8,3,111.569621071591,100.890380859375,358.019989
126,1990/7/3,16.11,360.160004,130050000,2911.63,13.91,3356,-0.405035,7.96,3,111.569621071591,127.218254089355,359.540009
127,1990/7/5,17.25,355.679993,128320000,2879.21,16.32,3356,-0.43721,7.92,3,111.569621071591,85.4593658447266,360.160004
128,1990/7/6,16.41,358.420013,111730000,2904.95,15.22,3357,-0.452207,8.01,3,111.569621071591,89.5288619995117,355.679993
129,1990/7/9,16.66,359.519989,119390000,2914.11,13.88,3385,-0.4926,8.06,3,111.569621071591,55.9555320739746,358.420013
130,1990/7/10,16.92,356.48999,147630000,2890.84,15.55,3408,-0.504143,8.07,3,111.569621071591,91.2156295776367,359.519989
131,1990/7/11,16.68,361.230011,162220000,2932.67,18.21,3440,-0.514683,8.05,3,111.569621071591,61.6071281433105,356.48999
132,1990/7/12,17.06,365.440002,213180000,2969.8,26.48,3468,-0.524223,7.94,3,111.569621071591,51.3008270263672,361.230011
133,1990/7/13,17.09,367.309998,215600000,2980.2,29.07,3507,-0.532767,7.85,3,111.569621071591,75.8603286743164,365.440002
134,1990/7/16,16.75,368.950012,149430000,2999.75,19.86,3488,-0.552549,7.86,3,111.569621071591,66.6512603759766,367.309998
135,1990/7/17,16.66,367.519989,176790000,2999.75,21.21,3463,-0.557321,7.87,3,111.569621071591,39.6714706420898,368.950012
136,1990/7/18,18.9,364.220001,168760000,2981.68,17.95,3528,-0.561202,7.8,3,111.569621071591,85.6698532104492,367.519989
137,1990/7/19,18.56,365.320007,161990000,2993.81,21.19,3523,-0.564192,7.79,3,111.569621071591,82.2533721923828,364.220001
138,1990/7/20,15.63,361.609985,177810000,2961.14,28.09,3540,-0.566293,7.79,3,111.569621071591,90.6424026489258,365.320007
139,1990/7/23,23.68,355.309998,209030000,2904.7,32.55,3559,-0.567444,7.73,3,111.569621071591,107.77188873291,361.609985
140,1990/7/24,21.79,355.790009,181920000,2922.52,23.01,3495,-0.56635,7.78,3,111.569621071591,133.891204833984,355.309998
141,1990/7/25,20.19,357.089996,163530000,2930.94,19.2,3520,-0.564546,7.81,3,111.569621071591,122.687690734863,355.790009
142,1990/7/26,20.26,355.910004,155040000,2920.79,18.36,3483,-0.562031,7.83,3,111.569621071591,85.6698532104492,357.089996
143,1990/7/27,21.12,353.440002,149070000,2898.51,19.19,3485,-0.558805,7.77,3,111.569621071591,79.7643814086914,355.910004
144,1990/7/30,21.16,355.549988,146470000,2917.33,18.73,3445,-0.544794,7.74,3,111.569621071591,63.2608413696289,353.440002
145,1990/7/31,21.11,356.149994,175380000,2905.2,22.13,3438,-0.538611,7.74,3,111.569621071591,130.759246826172,355.549988
146,1990/8/1,21.64,355.519989,178260000,2899.26,23.77,3468,-0.531658,7.67,3,142.165238970819,137.234939575195,356.149994
147,1990/8/2,20.43,351.480011,253090000,2864.6,45.37,3415,-0.525786,7.68,3,142.165238970819,108.863723754883,355.519989
148,1990/8/3,28.74,344.859985,295880000,2809.65,45.36,3356,-0.520991,7.52,3,142.165238970819,250.392349243164,351.480011
149,1990/8/6,35.91,334.429993,240400000,2716.34,35.24,3107,-0.512504,7.54,3,142.165238970819,257.969879150391,344.859985
150,1990/8/7,32.75,334.829987,231580000,2710.64,42.83,3098,-0.510907,7.61,3,142.165238970819,299.683013916016,334.429993
151,1990/8/8,28.27,338.350006,190400000,2734.9,28.1,3145,-0.509834,7.62,3,142.165238970819,324.476654052734,334.829987
152,1990/8/9,24.39,339.940002,155810000,2758.91,19.22,3091,-0.509283,7.66,3,142.165238970819,223.926483154297,338.350006
153,1990/8/10,25.75,335.519989,145340000,2716.58,19.51,3078,-0.509256,7.64,3,142.165238970819,216.127380371094,339.940002
154,1990/8/13,25.74,338.839996,122820000,2746.78,17.11,3040,-0.512299,7.66,3,142.165238970819,343.067291259766,335.519989
155,1990/8/14,24.18,339.390015,130320000,2747.77,18.29,3067,-0.514338,7.68,3,142.165238970819,379.881622314453,338.839996
156,1990/8/15,23.31,340.059998,136710000,2748.27,16.71,3178,-0.516889,7.7,3,142.165238970819,269.115539550781,339.390015
157,1990/8/16,27.16,332.390015,138850000,2681.44,20.32,3183,-0.519953,7.73,3,142.165238970819,192.85498046875,340.059998
158,1990/8/17,27.53,327.829987,212560000,2644.8,39.37,3122,-0.52353,7.72,3,142.165238970819,236.61198425293,332.390015
159,1990/8/20,26.46,328.51001,129630000,2656.44,16.96,3052,-0.53785,7.77,3,142.165238970819,234.891159057617,327.829987
160,1990/8/21,28.9,321.859985,194630000,2603.96,29.34,3040,-0.544479,7.83,3,142.165238970819,317.216064453125,328.51001
161,1990/8/22,30.55,316.549988,175550000,2560.15,25.4,2954,-0.552121,7.85,3,142.165238970819,344.546417236328,321.859985
162,1990/8/23,36.47,307.059998,250440000,2483.42,35.43,2871,-0.56078,7.79,3,142.165238970819,294.795257568359,316.549988
163,1990/8/24,33.93,311.51001,199040000,2532.92,28.52,2918,-0.570458,7.74,3,142.165238970819,270.326110839844,307.059998
164,1990/8/27,29.63,321.440002,160150000,2611.63,22.91,2918,-0.605799,7.78,3,142.165238970819,245.153930664062,311.51001
165,1990/8/28,29.12,321.339996,127660000,2614.85,16.98,3078,-0.619889,7.73,3,142.165238970819,266.146057128906,321.440002
166,1990/8/29,27.38,324.190002,134240000,2632.43,17.1,3015,-0.635168,7.72,3,142.165238970819,292.715850830078,321.339996
167,1990/8/30,29.89,318.709991,120890000,2593.32,15.48,3064,-0.651641,7.7,3,142.165238970819,186.42155456543,324.190002
168,1990/8/31,29.9,322.559998,96480000,2614.36,12.06,3087,-0.669315,7.63,3,142.165238970819,263.644683837891,318.709991
169,1990/9/4,29.58,323.089996,92940000,2613.37,14.63,3054,-0.745431,7.64,3,157.695285431853,292.610137939453,322.559998
170,1990/9/5,28.52,324.390015,120610000,2628.22,16.68,3039,-0.764748,7.61,3,157.695285431853,275.644317626953,323.089996
171,1990/9/6,30.19,320.459991,125620000,2596.29,16.01,3032,-0.784198,7.62,3,157.695285431853,179.057723999023,324.390015
172,1990/9/7,28.73,323.399994,123800000,2619.55,16.18,3047,-0.803788,7.63,3,157.695285431853,211.113815307617,320.459991
173,1990/9/10,29.34,321.630005,119730000,2615.59,15.83,3087,-0.863176,7.68,3,157.695285431853,198.423355102539,323.399994
174,1990/9/11,28.38,321.040009,113220000,2612.62,12.72,3083,-0.882805,7.67,3,157.695285431853,187.15071105957,321.630005
175,1990/9/12,28.12,322.540009,129890000,2625.74,14.54,3105,-0.902312,7.61,3,157.695285431853,145.513305664062,321.040009
176,1990/9/13,29.33,318.649994,123390000,2582.67,13.94,3093,-0.921707,7.59,3,157.695285431853,130.038818359375,322.540009
177,1990/9/14,30.56,316.829987,133390000,2564.11,17.76,3062,-0.940997,7.59,3,157.695285431853,196.90087890625,318.649994
178,1990/9/17,29.55,317.769989,110600000,2567.33,14.34,3019,-0.998819,7.61,3,157.695285431853,184.617630004883,316.829987
179,1990/9/18,28.82,318.600006,141130000,2571.29,20.78,2996,-1.01878,7.61,3,157.695285431853,175.530075073242,317.769989
180,1990/9/19,27.88,316.600006,147530000,2557.43,22.9,2980,-1.03919,7.64,3,157.695285431853,206.748336791992,318.600006
181,1990/9/20,28.66,311.480011,145100000,2518.32,21.11,2984,-1.06005,7.63,3,157.695285431853,143.719863891602,316.600006
182,1990/9/21,30.04,311.320007,201050000,2512.38,32.3,2931,-1.08137,7.6,3,157.695285431853,172.693099975586,311.480011
183,1990/9/24,30.56,304.589996,164070000,2452.97,21.17,2861,-1.14724,7.63,3,157.695285431853,199.942901611328,311.320007
184,1990/9/25,28.81,308.26001,155940000,2485.64,18.87,2807,-1.16862,7.59,3,157.695285431853,280.189910888672,304.589996
185,1990/9/26,28.19,305.059998,155570000,2459.65,24.78,2778,-1.18957,7.57,3,157.695285431853,192.840286254883,308.26001
186,1990/9/27,28.67,300.970001,182690000,2427.48,23.13,2767,-1.21011,7.47,3,157.695285431853,153.657409667969,305.059998
187,1990/9/28,29.11,306.049988,201010000,2452.48,25.63,2760,-1.23024,7.37,3,157.695285431853,148.153823852539,300.970001
188,1990/10/1,28.06,314.940002,202210000,2515.84,27.99,2791,-1.2889,7.37,4,141.119529550806,213.210800170898,306.049988
189,1990/10/2,27.28,315.209991,188360000,2505.2,25.72,2905,-1.30857,7.41,4,141.119529550806,177.703079223633,314.940002
190,1990/10/3,27.9,311.399994,135490000,2489.36,15.55,2862,-1.32828,7.38,4,141.119529550806,129.118896484375,315.209991
191,1990/10/4,27.51,312.690002,145410000,2516.83,19.58,2862,-1.34805,7.36,4,141.119529550806,140.661041259766,311.399994
192,1990/10/5,27.85,311.5,153380000,2510.64,20.28,2850,-1.36789,7.27,4,141.119529550806,179.597045898438,312.690002
193,1990/10/8,28.04,313.480011,99470000,2523.76,10.73,2925,-1.42707,7.27,4,141.119529550806,159.047119140625,311.5
194,1990/10/9,30.71,305.100006,145610000,2445.54,18.75,2913,-1.44564,7.41,4,141.119529550806,146.357925415039,313.480011
195,1990/10/10,31.19,300.390015,169190000,2407.92,23.9,2872,-1.46352,7.44,4,141.119529550806,160.437744140625,305.100006
196,1990/10/11,33.98,295.459991,180060000,2365.1,25.45,2884,-1.48071,7.35,4,141.119529550806,104.30451965332,300.390015
197,1990/10/12,31.94,300.029999,187940000,2398.02,22.65,2915,-1.49721,7.37,4,141.119529550806,146.784439086914,295.459991
198,1990/10/15,31.64,303.230011,164980000,2416.34,26.12,2916,-1.54289,7.4,4,141.119529550806,167.195846557617,300.029999
199,1990/10/16,31.45,298.920013,149570000,2381.19,17.26,2949,-1.55716,7.39,4,141.119529550806,156.115127563477,303.230011
200,1990/10/17,31.37,298.76001,161260000,2387.87,18.25,2958,-1.57099,7.44,4,141.119529550806,132.320190429688,298.920013
201,1990/10/18,29.6,305.73999,204110000,2452.72,25.76,2950,-1.5844,7.49,4,141.119529550806,125.926544189453,298.76001
202,1990/10/19,27.86,312.480011,221480000,2520.79,37.81,2991,-1.59737,7.48,4,141.119529550806,159.44970703125,305.73999
203,1990/10/22,27.27,314.76001,152650000,2516.09,21.31,3015,-1.63417,7.47,4,141.119529550806,167.990753173828,312.480011
204,1990/10/23,27.57,312.359985,146300000,2494.06,17.71,3081,-1.64622,7.45,4,141.119529550806,144.024688720703,314.76001
205,1990/10/24,28.28,312.600006,149290000,2504.21,17.79,3042,-1.65823,7.46,4,141.119529550806,167.020217895508,312.359985
206,1990/10/25,29.04,310.170013,141460000,2484.16,18.16,3050,-1.6702,7.41,4,141.119529550806,115.72289276123,312.600006
207,1990/10/26,30.75,304.709991,130190000,2436.14,16.47,3050,-1.68213,7.36,4,141.119529550806,156.069152832031,310.170013
208,1990/10/29,31.54,301.880005,133980000,2430.2,17.82,3063,-1.71849,7.38,4,141.119529550806,147.346496582031,304.709991
209,1990/10/30,30.52,304.059998,153450000,2448.02,20.1,3011,-1.73172,7.37,4,141.119529550806,89.6634826660156,301.880005
210,1990/10/31,30.04,304,156060000,2442.33,17.84,2990,-1.74563,7.34,4,141.119529550806,173.359268188477,304.059998
211,1990/11/1,30.25,307.019989,159270000,2454.95,17.45,2968,-1.76023,7.28,4,145.290935016612,93.124397277832,304
